Date,Open,High,Low,FTSE100_Close,Adj Close,Volume,FTSE100_7Day_EMA,FTSE100_30Day_EMA,FTSE100_7Day_SMA,FTSE100_30Day_SMA,Bitcoin_Price_GBP,FTSE100_Return,Bitcoin_Return
2020-08-20,6112.0,6112.0,6009.60009765625,6013.2998046875,6013.2998046875,505170900,6089.200518902006,6117.989989173574,6126.428571428572,6131.156656901042,8984.978515625,-0.016148592165003306,0.0017781456524605943
2020-08-21,6013.2998046875,6036.5,5948.7998046875,6001.89990234375,6001.89990234375,545211700,6067.375364762442,6110.500306152296,6086.685686383928,6128.039990234375,8857.345703125,-0.0018957814700779618,-0.014205132742170168
2020-08-24,6001.89990234375,6119.7998046875,6001.89990234375,6104.7001953125,6104.7001953125,452722200,6076.706572399957,6110.126105452954,6075.128557477678,6125.656656901042,9008.3779296875,0.017127958586681258,0.017051635063675352
2020-08-25,6104.7001953125,6173.5,6032.10009765625,6037.0,6037.0,538992400,6066.779929299968,6105.408292197924,6067.55712890625,6120.896663411459,8642.1728515625,-0.011089847682361764,-0.0406516113093075
2020-08-26,6037.0,6050.7998046875,5992.2001953125,6045.60009765625,6045.60009765625,405657200,6061.484971389038,6101.549699001688,6055.871442522322,6112.659993489583,8691.41796875,0.0014245647931505623,0.00569823330698549
2020-08-27,6045.60009765625,6062.5,6000.0,6000.0,6000.0,496427000,6046.113728541779,6094.998105517709,6044.928571428572,6104.3033203125,8578.6845703125,-0.007542691696383996,-0.012970656668777503
2020-08-28,6000.0,6033.0,5962.5,5963.60009765625,5963.60009765625,928308900,6025.485320820397,6086.520814687937,6023.728585379465,6093.413330078125,8645.3896484375,-0.006066650390625039,0.007775676746041071
2020-09-01,5963.60009765625,5972.5,5824.0,5862.10009765625,5862.10009765625,1041226100,5984.63901502936,6072.0420587504095,6002.128627232143,6080.1,8933.9150390625,-0.017019920574468217,0.03337332409038907
2020-09-02,5862.10009765625,5974.7001953125,5862.10009765625,5941.0,5941.0,670603500,5973.72926127202,6063.587732379416,5993.428641183035,6069.143326822917,8551.0859375,0.013459323626236808,-0.04285121359321464
2020-09-03,5941.0,5996.2001953125,5838.0,5850.89990234375,5850.89990234375,698951400,5943.021921539953,6049.865936893244,5957.171456473215,6057.269986979167,7724.99462890625,-0.015165813441550213,-0.09660659647577652
2020-09-04,5850.89990234375,5904.2001953125,5778.39990234375,5799.10009765625,5799.10009765625,672211400,5907.041465569027,6033.687495652148,5923.185756138393,6043.52666015625,7916.12109375,-0.008853305568729652,0.024741307149725555
2020-09-07,5799.10009765625,5946.89990234375,5798.5,5937.39990234375,5937.39990234375,542562600,5914.6310747627085,6027.475392858058,5907.728585379465,6037.313330078125,7879.1572265625,0.02384849413849488,-0.004669441857917511
2020-09-08,5937.39990234375,5985.2998046875,5868.89990234375,5930.2998046875,5930.2998046875,741088100,5918.548257243907,6021.206000072861,5897.771414620535,6031.493326822917,7813.60791015625,-0.0011958260809495913,-0.008319330928600821
2020-09-09,5930.2998046875,6031.2998046875,5923.39990234375,6012.7998046875,6012.7998046875,670411100,5942.111144104805,6020.663664886709,5904.799944196428,6027.609993489584,7879.3359375,0.013911606953629807,0.008411994574019532
2020-09-10,6012.7998046875,6028.7998046875,5950.60009765625,6003.2998046875,6003.2998046875,602947200,5957.408309250479,6019.543415841599,5924.971330915178,6023.336653645833,8091.22802734375,-0.001579962797463197,0.0268921253674812
2020-09-11,6003.2998046875,6057.7001953125,5992.89990234375,6032.10009765625,6032.10009765625,532206600,5976.081256351921,6020.353524345771,5937.985630580357,6024.739990234375,8128.88671875,0.004797410408565961,0.004654261538419746
2020-09-14,6032.10009765625,6080.0,6011.7998046875,6026.2998046875,6026.2998046875,599027600,5988.635893435816,6020.737155335561,5963.042759486607,6029.023323567709,8312.5859375,-0.0009615710738957173,0.022598324359260902
2020-09-15,6026.2998046875,6123.7001953125,6026.2001953125,6105.5,6105.5,696475100,6017.851920076862,6026.205725959073,6006.814174107143,6031.443326822917,8382.482421875,0.013142425348784403,0.008408512693947712
2020-09-16,6105.5,6119.2001953125,6057.60009765625,6078.5,6078.5,712218600,6033.013940057646,6029.579550090746,6026.971330915178,6032.859993489584,8468.533203125,-0.004422242240602725,0.010265548666757773
2020-09-17,6078.5,6078.5,5998.7001953125,6049.89990234375,6049.89990234375,614989900,6037.235430629173,6030.890540558683,6044.057059151785,6031.033317057291,8437.904296875,-0.004705124233980396,-0.003616790005463666
2020-09-18,6049.89990234375,6055.2001953125,6006.2998046875,6007.10009765625,6007.10009765625,1606438900,6029.701597385942,6029.355673274656,6043.242815290178,6030.373323567708,8473.341796875,-0.007074464929728741,0.004199798759642714
2020-09-21,6007.10009765625,6007.10009765625,5779.2001953125,5804.2998046875,5804.2998046875,989724600,5973.351149211331,6014.83593981742,6014.814243861607,6022.776643880208,8161.37841796875,-0.03376009882836395,-0.03681704177462819
2020-09-22,5804.2998046875,5871.2998046875,5794.5,5829.5,5829.5,793986600,5937.388361908498,6002.8787824098445,5985.871372767857,6015.406640625,8270.21484375,0.004341642602980089,0.013335544586638326
2020-09-23,5829.5,5974.89990234375,5829.5,5899.2998046875,5899.2998046875,745841800,5927.866222603248,5996.19626771808,5967.728515625,6006.906640625,8059.03564453125,0.011973549135860795,-0.02553491090722304
2020-09-24,5899.2998046875,5899.2998046875,5805.2998046875,5822.7998046875,5822.7998046875,707125700,5901.599618124312,5985.0093991354615,5927.3427734375,5991.663297526042,8435.708984375,-0.012967640657830959,0.04673925720869043
2020-09-25,5822.7998046875,5843.7001953125,5771.5,5842.7001953125,5842.7001953125,742745800,5886.874762421359,5975.828160179141,5893.657087053572,5980.23330078125,8389.7412109375,0.0034176669802350457,-0.00544918909870451
2020-09-28,5842.7001953125,5954.39990234375,5842.7001953125,5927.89990234375,5927.89990234375,915339300,5897.131047401957,5972.736014512342,5876.228515625,5974.829964192709,8319.0009765625,0.014582248649281038,-0.008431754042994566
2020-09-29,5927.89990234375,5927.89990234375,5862.89990234375,5897.5,5897.5,677894800,5897.2232855514685,5967.882078092191,5860.571358816965,5967.166634114584,8429.7021484375,-0.005128275248327041,0.0133070271522846
2020-09-30,5897.5,5931.39990234375,5854.5,5866.10009765625,5866.10009765625,831982500,5889.442488577664,5961.315498709227,5869.399972098215,5960.149967447916,8349.439453125,-0.0053242733944468545,-0.00952141533581674
2020-10-01,5866.10009765625,5925.7998046875,5849.7998046875,5879.5,5879.5,729252500,5886.956866433248,5956.037079437664,5876.542829241072,5952.399967447916,8241.0771484375,0.0022842948672328056,-0.012978392776648362
2020-10-02,5879.5,5902.10009765625,5809.60009765625,5902.10009765625,5902.10009765625,708115400,5890.742674238999,5952.557274161444,5876.94287109375,5948.693310546875,8175.9267578125,0.003843880883791062,-0.007905567373235
2020-10-05,5902.10009765625,5974.2001953125,5902.10009765625,5942.89990234375,5942.89990234375,637260500,5903.781981265187,5951.934217915142,5894.100027901785,5946.726643880208,8307.158203125,0.006912760544963037,0.01605095657040989
2020-10-06,5942.89990234375,5971.5,5903.39990234375,5949.89990234375,5949.89990234375,911383000,5915.311461534828,5951.802971749245,5909.414271763393,5941.566634114583,8230.8427734375,0.0011778761404410698,-0.009186707153210572
2020-10-07,5949.89990234375,5977.2001953125,5929.2001953125,5946.2998046875,5946.2998046875,762006800,5923.058547322996,5951.447928713003,5912.042829241072,5938.543294270833,8260.0654296875,-0.0006050686087730739,0.0035503844569000353
2020-10-08,5946.2998046875,6004.2001953125,5929.39990234375,5978.0,5978.0,741665900,5936.793910492247,5953.16096557023,5923.542829241072,5936.289957682292,8435.8388671875,0.005331079217955059,0.02127990861528195
2020-10-09,5978.0,6040.5,5978.0,6016.7001953125,6016.7001953125,676779000,5956.77048169731,5957.260270714893,5945.05712890625,5936.846630859375,8481.5703125,0.006473769707678212,0.00542109042532557
2020-10-12,6016.7001953125,6037.10009765625,5995.10009765625,6001.39990234375,6001.39990234375,600961600,5967.92783685892,5960.107988884497,5962.471400669643,5938.106624348959,8844.728515625,-0.002542970809925049,0.04281733095931339
2020-10-13,6001.39990234375,6008.0,5950.0,5969.7001953125,5969.7001953125,786877800,5968.370926472315,5960.72684091211,5972.128557477678,5941.693294270834,8833.4775390625,-0.005282052112352997,-0.0012720544833709768
2020-10-14,5969.7001953125,6009.7998046875,5926.5,5935.10009765625,5935.10009765625,613220800,5960.053219268299,5959.073502637539,5971.014299665178,5941.496630859375,8783.7470703125,-0.005795952313219721,-0.0056297724797609305
2020-10-15,5935.10009765625,5935.10009765625,5786.2001953125,5832.5,5832.5,667215200,5928.164914451224,5950.90747020931,5954.242885044643,5940.88330078125,8909.470703125,-0.01728700375192771,0.014313211868022035
2020-10-16,5832.5,5933.7998046875,5832.5,5919.60009765625,5919.60009765625,669807200,5926.023710252481,5948.887639722016,5950.428641183035,5944.899967447916,8766.6513671875,0.014933578680883075,-0.016030058428432303
2020-10-19,5919.60009765625,5959.7001953125,5872.0,5884.7001953125,5884.7001953125,522720700,5915.6928315174855,5944.746514276241,5937.10009765625,5943.143310546875,9068.8564453125,-0.0058956520318944605,0.03447212230386132
2020-10-20,5884.7001953125,5915.5,5861.7998046875,5889.2001953125,5889.2001953125,576524900,5909.069672466239,5941.16288079471,5918.885811941965,5941.773323567709,9197.611328125,0.0007646948613599935,0.01419747722206477
2020-10-21,5889.2001953125,5903.39990234375,5769.60009765625,5776.5,5776.5,632347400,5875.927254349679,5930.5394691305355,5886.757254464285,5933.896663411459,9767.1884765625,-0.019136757382132052,0.06192663813655752
2020-10-22,5776.5,5796.39990234375,5716.39990234375,5785.7001953125,5785.7001953125,664916300,5853.370489590385,5921.194999851952,5860.471540178572,5926.643343098958,9914.2783203125,0.0015926937267376484,0.015059588959807524
2020-10-23,5785.7001953125,5885.39990234375,5781.7998046875,5860.2998046875,5860.2998046875,852798000,5855.102818364663,5917.266277583279,5849.785784040178,5920.916666666667,9914.3525390625,0.012893791046317826,7.486046649241018e-06
2020-10-26,5860.2998046875,5868.39990234375,5782.39990234375,5792.0,5792.0,870052100,5839.327113773497,5909.184582255326,5844.000069754465,5913.106673177083,10046.0400390625,-0.011654660506083436,0.013282511337089575
2020-10-27,5792.0,5806.2001953125,5728.2001953125,5729.0,5729.0,756732600,5811.7453353301225,5897.559770496919,5816.771484375,5900.556673177083,10478.1376953125,-0.01087707182320441,0.043011739408747474
2020-10-28,5729.0,5729.0,5525.5,5582.7998046875,5582.7998046875,1107558600,5754.508952669466,5877.252675928569,5773.642857142857,5884.033333333334,10217.2041015625,-0.0255193219257287,-0.024902668903342584
2020-10-29,5582.7998046875,5616.60009765625,5534.7001953125,5581.7998046875,5581.7998046875,964959700,5711.331665673975,5858.191200364629,5729.728515625,5868.429996744791,10391.8642578125,-0.0001791215940002422,0.017094711480148517
2020-10-30,5581.7998046875,5593.39990234375,5534.10009765625,5577.2998046875,5577.2998046875,823613300,5677.823700427356,5840.069174837074,5701.271344866072,5854.1033203125,10462.25,-0.0008061915793219354,0.006773158351696562
2020-11-02,5577.2998046875,5665.2998046875,5554.7001953125,5655.0,5655.0,755064600,5672.1177753205175,5828.129228073392,5682.599888392857,5849.12666015625,10486.453125,0.01393150772479479,0.0023133766637195574
2020-11-03,5655.0,5787.60009765625,5655.0,5786.7998046875,5786.7998046875,803790300,5700.788282662263,5825.462813661399,5672.099888392857,5847.7033203125,10632.9609375,0.023306773596374786,0.013971150278707878
2020-11-04,5786.7998046875,5885.7001953125,5711.2001953125,5883.2998046875,5883.2998046875,781517600,5746.416163168572,5829.194232437277,5685.142717633928,5847.169986979166,10900.6923828125,0.01667588360700356,0.025179387649988616
2020-11-05,5883.2998046875,5933.10009765625,5881.89990234375,5906.2001953125,5906.2001953125,900001200,5786.362171204554,5834.162359074388,5710.45703125,5849.95,11857.21484375,0.003892439852674956,0.08774878029267952
2020-11-06,5906.2001953125,5950.2001953125,5858.5,5910.0,5910.0,848478100,5817.271628403416,5839.055110101847,5757.199916294643,5852.193326822917,11832.6689453125,0.0006433585997500657,-0.002070123444751326
2020-11-09,5910.0,6258.2998046875,5910.0,6186.2998046875,6186.2998046875,2067706200,5909.5286724744365,5861.457993623502,5843.557059151785,5860.806656901042,11644.44921875,0.046751235987732676,-0.015906785479455454
2020-11-10,6186.2998046875,6307.0,6180.5,6296.89990234375,6296.89990234375,1717346100,6006.371479941765,5889.551019992551,5946.357073102678,5874.119986979166,11530.8701171875,0.01787823111522102,-0.009753926478515917
2020-11-11,6296.89990234375,6397.2998046875,6293.2001953125,6382.10009765625,6382.10009765625,1283397300,6100.303634370386,5921.328379841822,6050.228515625,5891.319986979167,11872.8037109375,0.013530498599920282,0.02965375468416087
2020-11-12,6382.10009765625,6382.10009765625,6295.7998046875,6338.89990234375,6338.89990234375,1014492200,6159.952701363727,5948.268478067754,6129.099958147322,5906.633317057292,12404.7060546875,-0.006768962355881092,0.04480006211675169
2020-11-13,6338.89990234375,6339.0,6280.39990234375,6316.39990234375,6316.39990234375,1010712500,6199.064501608733,5972.018892537173,6190.971400669643,5920.443310546875,12366.6630859375,-0.0035495117996232617,-0.003066817430601221
2020-11-16,6316.39990234375,6463.5,6316.39990234375,6421.2998046875,6421.2998046875,1293581100,6254.623327378425,6001.004757837194,6264.557059151785,5936.389973958333,12643.1640625,0.0166075460650974,0.022358576007210695
2020-11-17,6421.2998046875,6424.5,6309.0,6365.2998046875,6365.2998046875,1225248200,6282.292446705694,6024.5076640856005,6329.599888392857,5950.236637369791,13310.546875,-0.00872097576866293,0.05278605966045147
2020-11-18,6365.2998046875,6395.89990234375,6326.7001953125,6385.2001953125,6385.2001953125,979740000,6308.019383857395,6047.778149971207,6358.014229910715,5964.866650390625,13431.1640625,0.0031263870101365665,0.009061775495231128
2020-11-19,6385.2001953125,6385.2001953125,6314.2998046875,6334.39990234375,6334.39990234375,929024200,6314.614513478984,6066.269875930727,6363.371372767857,5976.746647135416,13449.533203125,-0.007955943653269237,0.0013676506771507224
2020-11-20,6334.39990234375,6386.7001953125,6324.60009765625,6351.5,6351.5,821112500,6323.835885109238,6084.671819419068,6358.999930245535,5987.906640625,14015.9091796875,0.0026995607981623593,0.04211119954935705
2020-11-23,6351.5,6392.10009765625,6325.2001953125,6333.7998046875,6333.7998046875,943708400,6326.3268650038035,6100.744592662192,6358.271344866072,5998.986637369791,13780.234375,-0.0027867740395969287,-0.016814806778931657
2020-11-24,6333.7998046875,6432.39990234375,6333.7001953125,6432.2001953125,6432.2001953125,1301560700,6352.795197580977,6122.128825091245,6374.814243861607,6014.403304036458,14298.91796875,0.015535759521823955,0.03763967866112572
2020-11-25,6432.2001953125,6468.7001953125,6375.2998046875,6391.10009765625,6391.10009765625,1129314000,6362.371422599796,6139.481810418019,6370.5,6029.603304036458,13997.5771484375,-0.0063897416759823855,-0.02107437926219835
2020-11-26,6391.10009765625,6412.7001953125,6349.5,6362.89990234375,6362.89990234375,736272500,6362.503542535784,6153.895880864841,6370.157156808035,6047.28330078125,12843.0556640625,-0.004412416466899272,-0.0824800943857541
2020-11-27,6362.89990234375,6375.89990234375,6302.2001953125,6367.60009765625,6367.60009765625,1448127900,6363.7776813159,6167.683249690093,6367.642857142857,6062.216634114583,12857.1689453125,0.000738687608580646,0.0010989036892126158
2020-11-30,6367.60009765625,6404.0,6266.2001953125,6266.2001953125,6266.2001953125,1355075300,6339.38330981505,6174.039181665732,6357.900041852678,6074.93330078125,14715.412109375,-0.015924351527834224,0.14452973060916197
2020-12-01,6266.2001953125,6400.2001953125,6263.60009765625,6384.7001953125,6384.7001953125,839858300,6350.712531189412,6187.630214804233,6362.642926897322,6091.449967447917,14010.1142578125,0.018910982143316435,-0.04792919466476675
2020-12-02,6384.7001953125,6468.60009765625,6367.5,6463.39990234375,6463.39990234375,936842800,6378.884373977997,6205.421807548718,6381.1572265625,6114.346630859375,14362.8388671875,0.012326296399794767,0.025176426322027323
2020-12-03,6463.39990234375,6491.5,6430.2998046875,6490.2998046875,6490.2998046875,943214500,6406.738231655372,6223.8010331705755,6389.457170758928,6137.833284505208,14455.3984375,0.004161881169381987,0.0064443785221288685
2020-12-04,6490.2998046875,6559.2001953125,6489.7998046875,6550.2001953125,6550.2001953125,1073110600,6442.603722569655,6244.859043631345,6412.185756138393,6160.829964192709,13914.0283203125,0.009229217821607794,-0.03745106850760227
2020-12-07,6550.2001953125,6601.10009765625,6519.7998046875,6555.39990234375,6555.39990234375,1058250500,6470.802767513178,6264.893937741823,6439.685756138393,6186.276627604167,14370.060546875,0.0007938241391416412,0.03277499628894365
2020-12-08,6555.39990234375,6567.60009765625,6518.39990234375,6558.7998046875,6558.7998046875,758186800,6492.8020268067585,6283.855606577028,6467.0,6213.93662109375,13708.1923828125,0.0005186414855535837,-0.046058829181929495
2020-12-09,6558.7998046875,6623.0,6558.7998046875,6564.2998046875,6564.2998046875,769345300,6510.676471276944,6301.948780648671,6509.585658482143,6246.653287760417,13881.8349609375,0.0008385680557088104,0.012667066034374841
2020-12-10,6564.2998046875,6640.7001953125,6561.10009765625,6599.7998046875,6599.7998046875,1109877200,6532.957304629583,6321.164975747952,6540.314174107143,6280.58662109375,13730.2333984375,0.005408040622192356,-0.010920859016592233
2020-12-11,6599.7998046875,6607.39990234375,6520.5,6546.7998046875,6546.7998046875,1069085700,6536.417929644062,6335.722061485987,6552.228445870535,6312.903287760417,13653.0546875,-0.008030546617846968,-0.00562107785773569
2020-12-14,6546.7998046875,6583.7001953125,6524.7001953125,6531.7998046875,6531.7998046875,870265400,6535.263398404921,6348.37223846673,6558.157017299107,6342.129947916666,14443.3173828125,-0.0022911957670158634,0.057881749791570236
2020-12-15,6531.7998046875,6558.2001953125,6484.0,6513.2998046875,6513.2998046875,737394700,6529.772499975566,6359.012726610005,6552.885532924107,6366.346614583334,14439.703125,-0.0028322974606055373,-0.0002502373739152741
2020-12-16,6513.2998046875,6598.39990234375,6513.2998046875,6570.89990234375,6570.89990234375,860333700,6540.054350567611,6372.682866979924,6555.099818638393,6389.266617838542,15783.4384765625,0.00884345867432601,0.09305837799643135
2020-12-17,6570.89990234375,6601.60009765625,6551.10009765625,6551.10009765625,6551.10009765625,725533900,6542.815787339771,6384.193656055816,6553.999860491072,6410.76328125,16806.90234375,-0.0030132561721778472,0.06484416362805123
2020-12-18,6551.10009765625,6604.5,6518.2998046875,6529.2001953125,6529.2001953125,1200513100,6539.411889332953,6393.5489166530215,6548.985630580357,6431.403287760417,17111.98046875,-0.0033429350822444803,0.018151954403034187
2020-12-21,6529.2001953125,6529.2001953125,6315.2998046875,6416.2998046875,6416.2998046875,1118314800,6508.63386817159,6395.016715881053,6522.771344866072,6439.069954427084,16957.3515625,-0.01729161110821109,-0.00903629515779214
2020-12-23,6453.2001953125,6497.2998046875,6431.2001953125,6495.7998046875,6495.7998046875,807695400,6505.425352300567,6401.518850642759,6515.485630580357,6445.699951171875,17199.6640625,0.012390318784966992,0.014289525053892138
2020-12-24,6495.7998046875,6530.2998046875,6479.60009765625,6502.10009765625,6502.10009765625,477470700,6504.594038639488,6408.007963353308,6511.242815290178,6449.699951171875,17504.076171875,0.0009699025767702096,0.01769872413024065
2020-12-29,6502.10009765625,6676.60009765625,6502.10009765625,6602.7001953125,6602.7001953125,824116800,6529.120577807741,6420.568752511966,6524.014299665178,6458.493294270834,20271.953125,0.015471939241986199,0.15812756559939656
2020-12-30,6602.7001953125,6623.0,6552.5,6555.7998046875,6555.7998046875,425493000,6535.7903845276805,6429.293336523291,6521.857142857143,6466.473291015625,21161.93359375,-0.007103213721303958,0.043902058339531536
2020-12-31,6555.7998046875,6555.7998046875,6439.39990234375,6460.5,6460.5,316943900,6516.96778839576,6431.306669650821,6508.914271763393,6467.779964192709,21212.49609375,-0.014536716728195231,0.002389313801406834
2021-01-04,6460.5,6662.7001953125,6460.5,6571.89990234375,6571.89990234375,965097800,6530.700816882758,6440.377200792301,6515.014229910715,6474.666634114584,23558.984375,0.017243232310773182,0.11061820687577462
2021-01-05,6571.89990234375,6622.7998046875,6544.2998046875,6612.2998046875,6612.2998046875,718950800,6551.100563833943,6451.468981688765,6543.014229910715,6482.23662109375,24943.916015625,0.006147370310576772,0.05878571073270211
2021-01-06,6612.2998046875,6859.10009765625,6611.89990234375,6841.89990234375,6841.89990234375,1249709500,6623.800398461395,6476.658073343926,6592.457101004465,6499.153287760417,27028.86328125,0.03472318322491752,0.08358540272180903
2021-01-07,6841.89990234375,6903.60009765625,6795.10009765625,6857.0,6857.0,939652600,6682.100298846046,6501.196262160447,6643.157087053572,6516.003287760416,29015.119140625,0.0022070035913674957,0.07348647402248965
2021-01-08,6857.0,6886.2998046875,6836.10009765625,6873.2998046875,6873.2998046875,850778500,6729.900175306409,6525.202942323483,6681.814174107143,6533.98662109375,30077.916015625,0.002377104373268102,0.036629071548837544
2021-01-11,6873.2998046875,6873.2998046875,6768.7001953125,6798.5,6798.5,707799500,6747.0501314798075,6542.835010560678,6716.485630580357,6546.196614583333,26300.2265625,-0.010882662885807415,-0.12559678174387312
2021-01-12,6798.5,6816.7001953125,6738.2001953125,6754.10009765625,6754.10009765625,648158800,6748.812623023918,6556.465016179747,6758.428501674107,6558.296614583333,24821.056640625,-0.006530838029528585,-0.05624171785592391
2021-01-13,6754.10009765625,6772.60009765625,6736.0,6745.5,6745.5,619448200,6747.984467267938,6568.660821587506,6783.228515625,6571.049951171875,27342.703125,-0.0012733151022198408,0.10159303533628705
2021-01-14,6745.5,6802.0,6736.7998046875,6802.0,6802.0,685978100,6761.4883504509535,6583.714962130248,6810.328543526785,6585.529947916667,28640.373046875,0.008375954339930214,0.04745945987646394
2021-01-15,6802.0,6802.10009765625,6676.60009765625,6735.7001953125,6735.7001953125,740665600,6755.04131166634,6593.520461045233,6795.157156808035,6601.179947916667,27109.287109375,-0.009747104482137559,-0.053459008197767166
2021-01-18,6735.7001953125,6741.5,6709.2998046875,6720.7001953125,6720.7001953125,359826900,6746.45603257788,6601.725605191508,6775.685756138393,6612.379947916666,26968.123046875,-0.002226939971354258,-0.005207221493153225
2021-01-19,6720.7001953125,6770.7001953125,6697.7001953125,6713.0,6713.0,618144700,6738.09202443341,6608.90459840496,6752.785784040178,6620.699951171875,26435.884765625,-0.001145743016162326,-0.01973582960611986
2021-01-20,6713.0,6751.7998046875,6697.5,6740.39990234375,6740.39990234375,687499600,6738.668993910995,6617.388166401011,6744.485770089285,6629.03662109375,26010.96484375,0.0040816181057277134,-0.01607360319664919
2021-01-21,6740.39990234375,6776.89990234375,6715.39990234375,6715.39990234375,6715.39990234375,621554400,6732.851721019184,6623.711504203769,6738.957170758928,6634.543277994791,22453.623046875,-0.0037089787493628235,-0.13676316192975713
2021-01-22,6715.39990234375,6715.7001953125,6651.7001953125,6695.10009765625,6695.10009765625,693954900,6723.41381517845,6628.317219910382,6731.757184709822,6639.199951171875,24124.208984375,-0.003022873541814741,0.07440162035375875
2021-01-25,6695.10009765625,6714.60009765625,6610.2998046875,6638.89990234375,6638.89990234375,761260500,6702.285336969775,6628.9999736157615,6708.457170758928,6641.869954427083,23665.498046875,-0.008394227792378195,-0.019014548323516123
2021-01-26,6638.89990234375,6702.39990234375,6636.2998046875,6654.0,6654.0,683485900,6690.214002727331,6630.612878543777,6696.785714285715,6644.8599609375,23704.40234375,0.002274487923958457,0.001643924704138433
2021-01-27,6654.0,6661.2998046875,6505.7998046875,6567.39990234375,6567.39990234375,982451100,6659.510477631436,6626.534622014743,6674.885672433035,6643.779964192709,22261.1953125,-0.013014742659490541,-0.06088350215800831
2021-01-28,6567.39990234375,6567.39990234375,6439.60009765625,6526.2001953125,6526.2001953125,869048100,6626.1829070517015,6620.061433195244,6648.199986049107,6643.093310546875,24383.966796875,-0.006273366574882533,0.09535747989161347
2021-01-29,6526.2001953125,6526.2001953125,6397.2001953125,6407.5,6407.5,870670500,6571.512180288776,6606.347792343938,6600.642857142857,6638.949983723958,25025.63671875,-0.01818825530325552,0.026315239321816897
2021-02-01,6407.5,6495.60009765625,6407.5,6466.39990234375,6466.39990234375,746038100,6545.234110802519,6597.318896214894,6565.071428571428,6637.386653645834,24523.12109375,0.009192337470737444,-0.020080033553092402
2021-02-02,6466.39990234375,6523.5,6466.39990234375,6516.7001953125,6516.7001953125,719054200,6538.100631930014,6592.117689705063,6539.585728236607,6635.579996744792,25997.40234375,0.0077787167092029375,0.06011801044263243
2021-02-03,6516.7001953125,6573.10009765625,6489.5,6507.7998046875,6507.7998046875,717525200,6530.525425119386,6586.677826155544,6520.857142857143,6634.136653645834,27451.865234375,-0.001365781815680589,0.05594647001240349
2021-02-04,6507.7998046875,6553.39990234375,6478.2001953125,6503.7001953125,6503.7001953125,989919900,6523.819117667665,6581.324430617284,6499.3857421875,6633.286653645833,27007.908203125,-0.000629953209692613,-0.01617219913691259
2021-02-05,6503.7001953125,6518.7001953125,6457.60009765625,6489.2998046875,6489.2998046875,984403300,6515.189289422624,6575.387357976652,6488.228585379465,6635.719986979167,27768.59765625,-0.0022141842631950848,0.028165433894542957
2021-02-08,6489.2998046875,6567.7001953125,6489.2998046875,6523.5,6523.5,818871300,6517.2669670669675,6572.039786494288,6487.842843191965,6636.643326822917,33608.06640625,0.005270244300902283,0.21029037268238437
2021-02-09,6523.5,6541.0,6501.0,6531.60009765625,6531.60009765625,544655300,6520.850249714288,6569.430774311189,6505.571428571428,6637.62666015625,33643.953125,0.0012416797204337637,0.001067800757003079
2021-02-10,6531.60009765625,6577.0,6481.0,6524.39990234375,6524.39990234375,782043000,6521.737662871654,6566.525556764903,6513.857142857143,6635.016650390625,32476.56640625,-0.0011023631583145788,-0.034698262549966
2021-02-11,6524.39990234375,6554.2001953125,6514.89990234375,6528.7001953125,6528.7001953125,673184700,6523.478295981866,6564.085210864748,6515.571428571428,6634.113330078125,34688.08203125,0.0006591093484635824,0.06809573393123247
2021-02-12,6528.7001953125,6589.7998046875,6485.10009765625,6589.7998046875,6589.7998046875,495851300,6540.058673158274,6565.744216917829,6527.285714285715,6638.423323567708,34315.12890625,0.009358617725909513,-0.010751621397343647
2021-02-15,6589.7998046875,6775.39990234375,6589.7998046875,6756.10009765625,6756.10009765625,825488200,6594.0690292827685,6578.025241481599,6563.342843191965,6644.563330078125,34455.66796875,0.025236015948535417,0.004095542315576184
2021-02-16,6756.10009765625,6799.89990234375,6736.89990234375,6748.89990234375,6748.89990234375,817289800,6632.776747548014,6589.0494131501255,6600.428571428572,6649.116666666667,35433.35546875,-0.001065732480043935,0.028375229900831522
2021-02-17,6748.89990234375,6760.2998046875,6701.60009765625,6710.89990234375,6710.89990234375,755390100,6652.307536246948,6596.910735033585,6627.199986049107,6644.75,37609.39453125,-0.005630547281758269,0.061412164716354134
2021-02-18,6710.89990234375,6721.7998046875,6591.39990234375,6617.2001953125,6617.2001953125,847018200,6643.5307010133365,6598.219732470935,6639.428571428572,6636.756673177083,37000.82421875,-0.013962316290625276,-0.01618133767068053
2021-02-19,6617.2001953125,6646.2001953125,6600.60009765625,6624.0,6624.0,976444700,6638.648025760002,6599.882975537326,6653.657156808035,6628.4466796875,39904.4609375,0.001027595431118522,0.07847491995269107
2021-02-22,6624.0,6624.7001953125,6545.89990234375,6612.2001953125,6612.2001953125,846468100,6632.036068148127,6600.67763487766,6665.585728236607,6622.236686197916,38533.109375,-0.0017813714806008685,-0.034365871140268456
2021-02-23,6612.2001953125,6675.39990234375,6555.89990234375,6625.89990234375,6625.89990234375,1154639900,6630.502026697033,6602.304877939989,6670.742885044643,6617.963346354167,34580.14453125,0.0020718832803885423,-0.10258618906873518
2021-02-24,6625.89990234375,6669.89990234375,6572.2998046875,6659.0,6659.0,1141083000,6637.626520022775,6605.962627750313,6656.871442522322,6615.080013020834,35136.15234375,0.004995562586833202,0.01607881690597157
